# Ten-channel resonant ladder, W/L = 1000, L = 1 um, VDD = 5 V
# SMALL-SIGNAL run: drive 0.03 V RMS, chosen to keep the cross-coupled pairs
# linear.  At 1 V RMS the pairs intermodulate and, because the channel ladder
# is arithmetic, every sum of two channels lands on another channel.
# Excitation: white noise, new value every 0.5 ns (flat well past 200 MHz)
# Uniform sampling 500 ps (ngspice 'linearize'), 190 us total
# vin  = v(n05) - v(actm)   vout = v(actp) - v(actm)
#
# time[s]            vin[V]               vout[V]
1.198480000e-04 -3.176249400e-02 1.430559100e-03
1.198485000e-04 -2.690752020e-02 -7.187516600e-03
1.198490000e-04 5.271565270e-02 -8.129883680e-04
1.198495000e-04 -2.211166820e-02 3.338232370e-03
1.198500000e-04 -1.377981380e-02 -2.620810790e-03
1.198505000e-04 -2.551976580e-02 -7.544074890e-03
1.198510000e-04 4.511252730e-03 -8.199499200e-03
1.198515000e-04 -2.978036940e-02 -9.753645060e-03
1.198520000e-04 -3.133055570e-02 -1.576983760e-02
1.198525000e-04 -2.196744160e-02 -1.889389680e-02
1.198530000e-04 5.003463520e-02 -9.074816890e-03
1.198535000e-04 1.077297050e-02 1.805515730e-03
1.198540000e-04 1.883213000e-02 5.490050170e-03
1.198545000e-04 -4.163225170e-02 1.837094230e-04
1.198550000e-04 2.331606860e-02 -2.038642950e-03
1.198555000e-04 2.773705180e-02 5.808387970e-03
1.198560000e-04 6.439215840e-02 1.752592070e-02
1.198565000e-04 6.107653660e-02 3.036357040e-02
1.198570000e-04 7.326459250e-03 3.101085590e-02
1.198575000e-04 2.628521970e-03 2.352313180e-02
1.198580000e-04 4.028501760e-02 2.320929270e-02
1.198585000e-04 3.849397980e-02 2.782416960e-02
1.198590000e-04 -5.712355080e-03 2.429051000e-02
1.198595000e-04 -5.691199490e-02 8.086880740e-03
1.198600000e-04 8.596743620e-02 1.099116000e-02
1.198605000e-04 2.467382440e-02 2.321124610e-02
1.198610000e-04 1.256009870e-02 2.177694080e-02
1.198615000e-04 -7.439132940e-03 1.609927510e-02
1.198620000e-04 -2.110604760e-02 7.284275110e-03
1.198625000e-04 4.465301960e-03 2.980575880e-03
1.198630000e-04 -4.690855790e-02 -4.226768480e-03
1.198635000e-04 1.375138850e-02 -7.131508500e-03
1.198640000e-04 3.143452180e-02 1.719111810e-03
1.198645000e-04 -2.626493120e-03 5.391129390e-03
1.198650000e-04 1.567487470e-02 6.113745440e-03
1.198655000e-04 -7.434271110e-03 5.567948510e-03
1.198660000e-04 3.496627040e-02 8.264595440e-03
1.198665000e-04 -8.499759960e-04 1.044116160e-02
1.198670000e-04 4.000376860e-03 7.737887780e-03
1.198675000e-04 3.681291250e-02 1.127395490e-02
1.198680000e-04 1.509422840e-02 1.498359680e-02
1.198685000e-04 -4.832652500e-02 5.238739190e-03
1.198690000e-04 -9.072860990e-03 -4.328325210e-03
1.198695000e-04 -2.407792900e-02 -7.961480480e-03
1.198700000e-04 -3.288887170e-02 -1.378644150e-02
1.198705000e-04 -6.739989840e-02 -2.423458790e-02
1.198710000e-04 -2.038618010e-02 -2.931617690e-02
1.198715000e-04 -6.639961530e-02 -3.351845500e-02
1.198720000e-04 -5.870666460e-02 -4.167342770e-02
1.198725000e-04 -2.668670060e-02 -4.174355400e-02
1.198730000e-04 1.310257420e-03 -3.334440060e-02
1.198735000e-04 2.471542480e-02 -2.009115510e-02
1.198740000e-04 -2.246798230e-02 -1.450637760e-02
1.198745000e-04 4.966067860e-02 -6.063760160e-03
1.198750000e-04 1.891088130e-02 5.196182730e-03
1.198755000e-04 -3.479131190e-02 1.145993620e-03
1.198760000e-04 -2.781754950e-03 -4.167899170e-03
1.198765000e-04 -2.331279030e-02 -6.690036520e-03
1.198770000e-04 9.202023240e-03 -6.409141320e-03
1.198775000e-04 1.395607970e-02 -1.124659580e-03
1.198780000e-04 -6.828335990e-03 1.277921080e-04
1.198785000e-04 -6.909134690e-02 -1.116858890e-02
1.198790000e-04 3.210560140e-03 -1.688092010e-02
1.198795000e-04 3.495607430e-02 -6.470890640e-03
1.198800000e-04 1.839361280e-03 2.913693060e-04
1.198805000e-04 -2.208853450e-02 -2.909871850e-03
1.198810000e-04 2.679610510e-03 -4.710907950e-03
1.198815000e-04 3.557744670e-02 2.290839520e-03
1.198820000e-04 -4.453310250e-02 -2.632749540e-04
1.198825000e-04 -3.238945450e-03 -6.713089840e-03
1.198830000e-04 7.293338170e-02 5.634225830e-03
1.198835000e-04 2.908558820e-02 1.819764340e-02
1.198840000e-04 -4.124628890e-02 1.069707690e-02
1.198845000e-04 2.084754020e-02 5.086417880e-03
1.198850000e-04 1.720450290e-02 8.970662910e-03
1.198855000e-04 1.505446610e-02 1.094617180e-02
1.198860000e-04 4.224155970e-02 1.615846360e-02
1.198865000e-04 -5.486493270e-02 9.015047080e-03
1.198870000e-04 1.545918090e-02 1.366898730e-03
1.198875000e-04 9.772026580e-03 4.598255690e-03
1.198880000e-04 -7.695555720e-03 3.545394760e-03
1.198885000e-04 -9.618985310e-03 1.738540790e-04
1.198890000e-04 4.167647110e-02 5.212118720e-03
1.198895000e-04 -4.158219510e-02 3.292100810e-03
1.198900000e-04 1.640389360e-02 -6.867720110e-04
1.198905000e-04 1.988345940e-02 4.763024240e-03
1.198910000e-04 -2.902321450e-02 1.736799960e-03
1.198915000e-04 -1.049633300e-02 -4.333246730e-03
1.198920000e-04 -5.079014150e-02 -1.223298290e-02
1.198925000e-04 5.041809610e-02 -8.175276650e-03
1.198930000e-04 3.210067830e-02 5.629431790e-03
1.198935000e-04 1.550968620e-02 1.058246600e-02
1.198940000e-04 -5.721118770e-02 1.028099950e-03
1.198945000e-04 -6.505738200e-03 -8.017513630e-03
1.198950000e-04 5.758001410e-02 2.059770500e-03
1.198955000e-04 -5.117699890e-02 1.675503000e-03
1.198960000e-04 -5.482169810e-02 -1.383076510e-02
1.198965000e-04 -2.704572700e-02 -2.126152670e-02
1.198970000e-04 9.964481340e-04 -1.864527430e-02
1.198975000e-04 -3.131218560e-03 -1.363756250e-02
1.198980000e-04 5.474072090e-04 -1.011952210e-02
1.198985000e-04 -5.009822770e-02 -1.472927610e-02
1.198990000e-04 -1.228789100e-02 -1.920696600e-02
1.198995000e-04 2.384319750e-02 -1.185574830e-02
1.199000000e-04 -4.266812720e-02 -1.162091650e-02
1.199005000e-04 -1.482928830e-02 -1.625014180e-02
1.199010000e-04 2.407566080e-02 -9.941390910e-03
1.199015000e-04 2.634695850e-03 -3.352018170e-03
1.199020000e-04 -2.826176630e-02 -6.207815440e-03
1.199025000e-04 -2.353691260e-02 -1.178154090e-02
1.199030000e-04 2.092037990e-03 -1.133406660e-02
1.199035000e-04 -1.796429370e-03 -8.198683110e-03
1.199040000e-04 1.159845170e-02 -4.518307660e-03
1.199045000e-04 2.325853600e-02 1.663037920e-03
1.199050000e-04 1.264340860e-03 4.393279490e-03
1.199055000e-04 -7.288667230e-02 -7.688321450e-03
1.199060000e-04 2.016137420e-02 -1.227217640e-02
1.199065000e-04 1.016920240e-02 -4.453407110e-03
1.199070000e-04 -3.435932670e-02 -6.843929790e-03
1.199075000e-04 -6.480056740e-04 -9.521181720e-03
1.199080000e-04 2.171661590e-02 -3.494427650e-03
1.199085000e-04 2.899445970e-02 4.896335320e-03
1.199090000e-04 1.759993700e-02 1.012444640e-02
1.199095000e-04 -4.010369640e-02 3.642669950e-03
1.199100000e-04 -2.693407030e-02 -6.889034730e-03
1.199105000e-04 3.019386140e-02 -4.077913740e-03
1.199110000e-04 3.282064490e-02 6.061117660e-03
1.199115000e-04 2.373499430e-02 1.231009860e-02
1.199120000e-04 2.258824130e-02 1.536495040e-02
1.199125000e-04 9.526184370e-04 1.414192390e-02
1.199130000e-04 1.614551450e-02 1.261002410e-02
1.199135000e-04 -4.335246600e-02 4.656210190e-03
1.199140000e-04 1.718019570e-02 -4.140229510e-05
1.199145000e-04 2.900793950e-02 6.592786430e-03
1.199150000e-04 3.184645130e-03 9.090207880e-03
1.199155000e-04 2.267626700e-02 1.029932240e-02
1.199160000e-04 -4.534878650e-02 3.611845600e-03
1.199165000e-04 -2.497170300e-02 -7.284773320e-03
1.199170000e-04 1.675817100e-02 -6.060090470e-03
1.199175000e-04 2.073608820e-02 1.065845890e-03
1.199180000e-04 -3.237130650e-02 -1.263259100e-03
1.199185000e-04 -3.332981280e-02 -1.025860060e-02
1.199190000e-04 -4.266785700e-02 -1.822611930e-02
1.199195000e-04 -1.169187140e-03 -1.896209670e-02
1.199200000e-04 -1.984442460e-03 -1.401016870e-02
1.199205000e-04 1.822358380e-03 -1.002370720e-02
1.199210000e-04 4.904619420e-02 4.157946350e-04
1.199215000e-04 2.199598220e-02 1.018649720e-02
1.199220000e-04 2.590862070e-02 1.409103040e-02
1.199225000e-04 -1.965931810e-02 1.058908500e-02
1.199230000e-04 2.772420530e-02 9.079061440e-03
1.199235000e-04 5.953114720e-02 1.923663010e-02
1.199240000e-04 9.400049690e-03 2.338549680e-02
1.199245000e-04 -1.368330030e-02 1.615013430e-02
1.199250000e-04 -2.265032690e-02 6.535380190e-03
1.199255000e-04 1.559307370e-02 4.157429540e-03
1.199260000e-04 -1.597886410e-02 2.847350820e-03
1.199265000e-04 2.228144940e-02 3.234619110e-03
1.199270000e-04 5.754927760e-02 1.383866110e-02
1.199275000e-04 -1.508439810e-02 1.515874550e-02
1.199280000e-04 -3.722879360e-02 2.876507680e-03
1.199285000e-04 -6.320946100e-03 -4.301978630e-03
1.199290000e-04 -2.685727450e-02 -8.251239080e-03
1.199295000e-04 1.721410580e-02 -7.127750330e-03
1.199300000e-04 3.960432920e-03 -2.198307570e-03
1.199305000e-04 -4.861747110e-02 -8.231468580e-03
1.199310000e-04 -3.712822410e-02 -1.782201710e-02
1.199315000e-04 -3.073261340e-02 -2.212455070e-02
1.199320000e-04 -4.427310040e-02 -2.638991910e-02
1.199325000e-04 -2.756784070e-02 -2.885232080e-02
1.199330000e-04 1.649779810e-02 -2.184707910e-02
1.199335000e-04 -2.496231390e-02 -1.721735990e-02
1.199340000e-04 -2.258235620e-02 -1.919437620e-02
1.199345000e-04 -1.593268650e-02 -1.930058890e-02
1.199350000e-04 -1.994583010e-02 -1.903497730e-02
1.199355000e-04 1.670612390e-02 -1.382315360e-02
1.199360000e-04 3.658190250e-02 -2.072616050e-03
1.199365000e-04 6.244418750e-03 4.524856990e-03
1.199370000e-04 -4.968033270e-02 -3.227390340e-03
1.199375000e-04 2.850741110e-02 -4.648293570e-03
1.199380000e-04 1.179546240e-02 2.380365260e-03
1.199385000e-04 -3.856252120e-02 -2.476031980e-03
1.199390000e-04 -1.263459550e-04 -7.069628560e-03
1.199395000e-04 3.105636160e-02 -4.973076950e-04
1.199400000e-04 -3.735922670e-03 3.221695090e-03
1.199405000e-04 -1.978498040e-02 -1.242889300e-03
1.199410000e-04 -2.032161290e-02 -6.652363000e-03
1.199415000e-04 2.506126810e-02 -3.759187580e-03
1.199420000e-04 -3.321424210e-02 -4.267668020e-03
1.199425000e-04 2.155021970e-02 -4.295912050e-03
1.199430000e-04 -1.792045480e-02 -2.814021830e-03
1.199435000e-04 -6.292543330e-03 -5.396104130e-03
1.199440000e-04 7.454966990e-03 -3.661091290e-03
1.199445000e-04 3.752188100e-02 3.920375990e-03
1.199450000e-04 -2.801140140e-02 3.631489740e-03
1.199455000e-04 -3.133039190e-02 -5.982299280e-03
1.199460000e-04 4.369830780e-02 -2.014066740e-03
1.199465000e-04 -6.666162500e-03 3.480013870e-03
1.199470000e-04 -6.087470220e-02 -7.497423610e-03
1.199475000e-04 -4.008490710e-02 -1.951733060e-02
1.199480000e-04 -2.558945050e-03 -1.962193000e-02
1.199485000e-04 -6.924016600e-03 -1.526080860e-02
1.199490000e-04 5.334168950e-02 -3.697648050e-03
1.199495000e-04 1.723398090e-02 7.259575560e-03
1.199500000e-04 9.591711690e-03 9.011801280e-03
1.199505000e-04 -3.299516200e-02 2.815033120e-03
1.199510000e-04 -2.541645280e-02 -6.310700710e-03
1.199515000e-04 -1.420130720e-02 -1.013978600e-02
1.199520000e-04 2.138966750e-02 -6.055607140e-03
1.199525000e-04 -6.545353660e-02 -1.136968980e-02
1.199530000e-04 -5.950246610e-03 -1.797375110e-02
1.199535000e-04 -4.440661270e-02 -2.037031370e-02
1.199540000e-04 -8.227345480e-03 -2.185231490e-02
1.199545000e-04 -1.100724160e-01 -3.324302690e-02
1.199550000e-04 -7.545511010e-03 -3.971639770e-02
1.199555000e-04 7.268093000e-03 -2.826007170e-02
1.199560000e-04 -3.859894340e-02 -2.492041930e-02
1.199565000e-04 -4.886383850e-02 -3.027666970e-02
1.199570000e-04 4.623562920e-02 -2.125101880e-02
1.199575000e-04 -5.300442680e-02 -1.687647640e-02
1.199580000e-04 1.183359470e-02 -1.749476450e-02
1.199585000e-04 1.653878250e-02 -8.474134510e-03
1.199590000e-04 -1.550155840e-02 -6.207005760e-03
1.199595000e-04 4.082428390e-03 -5.984552820e-03
1.199600000e-04 -7.825474000e-03 -4.936995850e-03
1.199605000e-04 1.574968870e-02 -2.221576300e-03
1.199610000e-04 3.947317130e-02 6.497444430e-03
1.199615000e-04 -3.884163940e-04 9.985719430e-03
1.199620000e-04 9.743047940e-03 8.584359230e-03
1.199625000e-04 2.088199780e-02 1.059296400e-02
1.199630000e-04 -3.352968040e-04 1.031929280e-02
1.199635000e-04 -1.636702710e-02 4.789157220e-03
1.199640000e-04 1.739820170e-02 3.708493860e-03
1.199645000e-04 6.803709090e-03 5.884572220e-03
1.199650000e-04 4.886717620e-03 5.730282710e-03
1.199655000e-04 -3.287583330e-02 -2.344231350e-04
1.199660000e-04 -2.003348220e-02 -7.630943820e-03
1.199665000e-04 -1.181767180e-02 -9.871156660e-03
1.199670000e-04 -1.256483610e-02 -1.041031950e-02
1.199675000e-04 1.710097740e-02 -6.431667110e-03
1.199680000e-04 -3.515430290e-02 -7.368839020e-03
1.199685000e-04 3.494581680e-02 -4.652800620e-03
1.199690000e-04 -4.698173550e-02 -5.592676740e-03
1.199695000e-04 1.491634470e-02 -8.086635730e-03
1.199700000e-04 3.887877850e-02 2.063830710e-03
1.199705000e-04 1.439973890e-02 8.873745460e-03
1.199710000e-04 1.290647540e-03 8.427671450e-03
1.199715000e-04 2.015772040e-03 6.428223470e-03
1.199720000e-04 -2.583487700e-02 9.414836610e-04
1.199725000e-04 1.588014230e-02 -4.945517250e-04
1.199730000e-04 3.017101180e-02 6.278826130e-03
1.199735000e-04 -6.416904060e-02 -1.103101450e-03
1.199740000e-04 1.203460730e-02 -7.679681900e-03
1.199745000e-04 -1.431745040e-02 -6.048049650e-03
1.199750000e-04 -1.374609910e-02 -8.361039520e-03
1.199755000e-04 2.715699580e-02 -3.821401450e-03
1.199760000e-04 -1.933178860e-02 -1.999257360e-03
1.199765000e-04 -6.079006270e-03 -4.987334660e-03
1.199770000e-04 -2.743782030e-03 -4.821228260e-03
1.199775000e-04 1.788320250e-02 -1.143924370e-03
1.199780000e-04 4.168412850e-02 7.858571630e-03
1.199785000e-04 -5.451976090e-03 1.046177800e-02
1.199790000e-04 7.021174500e-03 7.816323210e-03
1.199795000e-04 -4.436439300e-04 6.493572230e-03
1.199800000e-04 7.962670770e-03 5.788787530e-03
1.199805000e-04 3.363312310e-02 1.026693560e-02
1.199810000e-04 -3.387466350e-02 6.819223490e-03
1.199815000e-04 -5.763185820e-03 -5.797038180e-04
1.199820000e-04 2.047242920e-02 1.873348140e-03
1.199825000e-04 3.320130460e-02 9.092492330e-03
1.199830000e-04 1.943718740e-03 1.133074520e-02
1.199835000e-04 -5.075682840e-02 8.329589450e-04
1.199840000e-04 -4.751055620e-02 -1.327034690e-02
1.199845000e-04 3.941301560e-03 -1.514314670e-02
1.199850000e-04 -2.608687520e-02 -1.396528050e-02
1.199855000e-04 -1.392388570e-02 -1.538583810e-02
1.199860000e-04 -4.602017670e-03 -1.341965380e-02
1.199865000e-04 -2.639622880e-02 -1.409978830e-02
1.199870000e-04 -8.233960150e-03 -1.493778990e-02
1.199875000e-04 -2.407123790e-03 -1.234250910e-02
1.199880000e-04 -1.027066770e-02 -1.097953390e-02
1.199885000e-04 -1.495678330e-02 -1.182883870e-02
1.199890000e-04 -5.303718460e-03 -1.161748740e-02
1.199895000e-04 -7.542026360e-03 -1.041960260e-02
1.199900000e-04 -2.288560020e-02 -1.203216980e-02
1.199905000e-04 8.609820020e-02 1.243280580e-03
1.199910000e-04 6.906052260e-02 2.300361510e-02
1.199915000e-04 2.023203260e-03 2.627673130e-02
1.199920000e-04 1.098484520e-02 2.088340680e-02
1.199925000e-04 7.066209230e-02 2.713211630e-02
1.199930000e-04 -1.729015110e-02 2.642391230e-02
1.199935000e-04 -2.920518660e-02 1.216912630e-02
1.199940000e-04 -3.326357550e-02 -2.978955780e-04
1.199945000e-04 1.948687560e-02 -1.888024700e-03
1.199950000e-04 2.255943640e-02 4.620903890e-03
1.199955000e-04 -1.486290910e-02 4.162823200e-03
1.199960000e-04 -2.201648470e-02 -2.267106050e-03
1.199965000e-04 -2.722578510e-02 -8.554488540e-03
1.199970000e-04 1.471310310e-02 -7.463112130e-03
1.199975000e-04 -3.145497030e-02 -7.888557760e-03
1.199980000e-04 -3.437971390e-02 -1.492449050e-02
1.199985000e-04 1.359691800e-02 -1.324117280e-02
1.199990000e-04 -2.852112590e-02 -1.192526390e-02
1.199995000e-04 3.106530220e-02 -7.796563940e-03
1.200000000e-04 2.686339620e-02 2.551242050e-03
1.200005000e-04 -6.404977310e-03 4.378144510e-03
1.200010000e-04 -1.997401390e-02 -8.239409990e-04
1.200015000e-04 -5.790688100e-02 -1.200344070e-02
1.200020000e-04 2.297816170e-02 -1.296946230e-02
1.200025000e-04 -7.500676270e-03 -7.224255180e-03
1.200030000e-04 6.484479100e-02 3.578044590e-03
1.200035000e-04 2.313511670e-02 1.483495130e-02
1.200040000e-04 6.911514000e-03 1.472919880e-02
1.200045000e-04 3.370101040e-02 1.638738150e-02
1.200050000e-04 2.681581400e-02 2.013361160e-02
1.200055000e-04 3.501458840e-02 2.308420760e-02
1.200060000e-04 2.117243030e-02 2.425851760e-02
1.200065000e-04 5.709565140e-02 2.867246970e-02
1.200070000e-04 -6.775472320e-02 1.805839670e-02
1.200075000e-04 -1.831343930e-02 1.119588170e-03
1.200080000e-04 1.452187850e-02 6.823928470e-04
1.200085000e-04 -3.307761760e-03 2.200596220e-03
1.200090000e-04 2.526389190e-02 5.135271760e-03
1.200095000e-04 -1.015824380e-02 5.737155140e-03
1.200100000e-04 -4.232182240e-02 -3.526902640e-03
1.200105000e-04 -5.165439590e-02 -1.598989740e-02
1.200110000e-04 3.768959230e-02 -1.282723160e-02
1.200115000e-04 -5.313088200e-02 -1.214992650e-02
1.200120000e-04 1.639831120e-02 -1.357438630e-02
1.200125000e-04 4.512703110e-02 -8.557537060e-04
1.200130000e-04 7.575711190e-02 1.672763120e-02
1.200135000e-04 5.111855290e-02 2.977646310e-02
1.200140000e-04 -4.454383020e-02 2.145822890e-02
1.200145000e-04 -3.003248300e-02 4.788704350e-03
1.200150000e-04 -6.563407290e-03 -1.622673400e-03
1.200155000e-04 1.524860300e-02 2.915222960e-04
1.200160000e-04 1.443254470e-02 4.529951300e-03
1.200165000e-04 2.384400340e-02 8.872423640e-03
1.200170000e-04 2.182840130e-02 1.293537520e-02
1.200175000e-04 4.799696230e-03 1.298246800e-02
1.200180000e-04 -4.005150200e-02 3.958586270e-03
1.200185000e-04 -1.858249860e-02 -5.357047890e-03
1.200190000e-04 2.706437490e-02 -2.301944290e-03
1.200195000e-04 -3.981564060e-02 -3.977209450e-03
1.200200000e-04 4.480083190e-02 -1.500407620e-03
1.200205000e-04 -3.028873530e-02 4.450441940e-04
1.200210000e-04 -3.849983190e-02 -9.512919620e-03
1.200215000e-04 -8.782822360e-02 -2.513309660e-02
1.200220000e-04 1.748682060e-02 -2.716685680e-02
1.200225000e-04 -2.270834350e-02 -2.041350220e-02
1.200230000e-04 1.811840860e-02 -1.496605790e-02
1.200235000e-04 8.591346080e-03 -7.033782950e-03
1.200240000e-04 -3.153997530e-02 -8.697934250e-03
1.200245000e-04 -8.759854510e-03 -1.196139090e-02
1.200250000e-04 4.936886170e-02 -2.501635140e-03
1.200255000e-04 7.686785650e-02 1.625586490e-02
1.200260000e-04 2.669279010e-03 2.234656330e-02
1.200265000e-04 -1.634027140e-02 1.385670670e-02
1.200270000e-04 -9.734132290e-03 6.285284980e-03
1.200275000e-04 3.834465210e-02 9.078806420e-03
1.200280000e-04 1.287859320e-02 1.379890420e-02
1.200285000e-04 9.445701030e-03 1.321755680e-02
1.200290000e-04 -2.853719030e-02 6.628786630e-03
1.200295000e-04 -6.681989890e-03 6.342205640e-06
1.200300000e-04 2.074029510e-02 2.249047300e-03
1.200305000e-04 -5.192303230e-02 -3.372691670e-03
1.200310000e-04 1.997318250e-02 -6.491511200e-03
1.200315000e-04 2.296498120e-02 1.420332000e-03
1.200320000e-04 -3.398305730e-02 -1.053222000e-03
1.200325000e-04 3.599844760e-02 -7.038064720e-06
1.200330000e-04 -2.186005910e-03 4.481393420e-03
1.200335000e-04 2.175975490e-02 6.117860590e-03
1.200340000e-04 8.789580730e-03 8.594452710e-03
1.200345000e-04 4.209250190e-03 7.923142550e-03
1.200350000e-04 4.914958650e-03 6.928111020e-03
1.200355000e-04 1.068231090e-02 7.174917520e-03
1.200360000e-04 -5.536907710e-03 5.711017410e-03
1.200365000e-04 -4.921719950e-02 -4.053054980e-03
1.200370000e-04 -5.520454110e-03 -1.035988910e-02
1.200375000e-04 2.278032040e-02 -4.695069160e-03
1.200380000e-04 -3.038396450e-02 -4.773608750e-03
1.200385000e-04 1.761696050e-02 -4.827727310e-03
1.200390000e-04 -3.251036400e-03 -1.491308340e-03
1.200395000e-04 -8.454405330e-02 -1.416563300e-02
1.200400000e-04 -2.126681500e-02 -2.471503040e-02
1.200405000e-04 2.926556890e-02 -1.615918950e-02
1.200410000e-04 1.651365180e-02 -5.129382990e-03
1.200415000e-04 -1.682561420e-02 -4.002376980e-03
1.200420000e-04 1.875966970e-02 -2.373460630e-03
1.200425000e-04 6.177364420e-02 1.007129700e-02
1.200430000e-04 -5.607665650e-02 7.107158350e-03
1.200435000e-04 4.166611290e-02 3.791143530e-03
1.200440000e-04 -3.370187450e-02 3.409017740e-03
1.200445000e-04 3.530133590e-02 3.312495830e-03
1.200450000e-04 -3.241770470e-02 2.466729300e-03
1.200455000e-04 8.846665730e-03 -1.131916180e-03
1.200460000e-04 7.444033270e-02 1.170230120e-02
1.200465000e-04 1.337091330e-02 2.050965670e-02
1.200470000e-04 1.945969770e-02 1.934061350e-02
1.200475000e-04 1.849583670e-03 1.657559220e-02
1.200480000e-04 2.142775610e-02 1.506406210e-02
1.200485000e-04 5.063913280e-03 1.413167710e-02
1.200490000e-04 3.634163260e-02 1.594084310e-02
1.200495000e-04 -5.977478860e-03 1.518777910e-02
1.200500000e-04 -5.706877580e-03 9.060619960e-03
1.200505000e-04 2.065506440e-02 8.794119970e-03
1.200510000e-04 1.372735050e-02 1.122084680e-02
1.200515000e-04 2.468109500e-02 1.372095210e-02
1.200520000e-04 -3.724129000e-02 7.773076540e-03
1.200525000e-04 -5.576140950e-02 -7.686158600e-03
1.200530000e-04 -5.440556190e-03 -1.377163340e-02
1.200535000e-04 -5.132298100e-02 -1.823877040e-02
1.200540000e-04 -7.217428590e-03 -2.111753870e-02
1.200545000e-04 2.129517990e-02 -1.293243370e-02
1.200550000e-04 -2.742623980e-02 -1.052378370e-02
1.200555000e-04 7.585689890e-03 -1.012012690e-02
1.200560000e-04 -5.996069250e-03 -7.085241930e-03
1.200565000e-04 -1.780412670e-02 -8.475240680e-03
1.200570000e-04 -2.067690500e-02 -1.145001390e-02
1.200575000e-04 -5.598172340e-02 -1.921854920e-02
1.200580000e-04 -1.773459370e-02 -2.380362220e-02
1.200585000e-04 1.278805160e-02 -1.739299330e-02
1.200590000e-04 -3.376483080e-02 -1.571241770e-02
1.200595000e-04 7.015947390e-02 -5.311511010e-03
1.200600000e-04 3.670661190e-02 1.110042620e-02
1.200605000e-04 5.486427610e-03 1.356107420e-02
1.200610000e-04 -2.695124220e-02 6.256266530e-03
1.200615000e-04 3.798757900e-02 6.394827440e-03
