topology,d_in_mm,d_out_mm,n,layers,awg,d_wire_mm,l_h,length_m,m_h,k,fom,eta_max,emf_per_sqrtw,r_dc,r_ac,r_skin,r_prox,prox_layers,skin_um,skin_limited,r_ratio,q,l_uh
solenoid,60,61.61144926070379,12,8,38,0.10071557879398711,0.0013301011938301054,18.30819940535772,3.191771764415602e-08,0.0008695857425188806,7.562888968959868e-08,1.8907221707433586e-08,0.006121708124398701,38.607504303099496,267.2984502538976,38.607504303099496,228.69094595079812,8,92.25496965451984,False,6.923484309045024,15.632848357701024,1330.1011938301053
solenoid,60,62.41717389105569,12,12,38,0.10071557879398711,0.0029555901274627597,27.644549725762722,4.7594907393962485e-08,0.0008698839267408769,5.3379834259130664e-08,1.3344958208606837e-08,0.005149564691801948,58.29557832881704,842.1011485350988,58.29557832881704,783.8055702062818,12,92.25496965451984,False,14.445369145927591,11.02630040062523,2955.5901274627595
pancake,60,64.02862315175949,20,1,38,0.10071557879398711,7.200496650664856e-05,3.896474113284245,6.59896131646722e-09,0.0007727113294081258,2.730482289335164e-09,6.826205714018492e-10,0.001163521003982244,8.216708686902027,316.4698268863367,8.216708686902027,308.25311819943465,20,92.25496965451984,False,38.51540062395182,0.7147925476020559,72.00496650664856
solenoid,60,60.20143115758797,20,1,38,0.10071557879398711,5.693890083350436e-05,3.7699111843077517,6.667306962161494e-09,0.0008779480824384396,1.1095942460776893e-07,2.7739854612943106e-08,0.0070015341145641214,7.949818496507722,7.949818496507722,7.949818496507722,0.0,1,92.25496965451984,False,1.0,22.500995795136053,56.938900833504356
solenoid,60,60.40286231517595,20,2,38,0.10071557879398711,0.00022702817147281427,7.5524786615131525,1.331491169570971e-08,0.0008780542283640039,1.7229374826768145e-07,4.307343335627882e-08,0.009038406218938184,15.926326012054874,20.418675642204526,15.926326012054874,4.492349630149652,2,92.25496965451984,False,1.2820706813830964,34.93027893457993,227.02817147281428
solenoid,60,60.8057246303519,20,4,38,0.10071557879398711,0.0009024209018222169,15.155582494616901,2.6551443040477908e-08,0.0008782263841084031,1.8160061553889596e-07,4.540014976237653e-08,0.009442729466914785,31.959408100267467,77.03346819748194,31.959408100267467,45.07406009721447,4,92.25496965451984,False,2.410353406915482,36.802690336396196,902.4209018222168
solenoid,60,61.20858694552785,20,6,38,0.10071557879398711,0.002018011336791018,22.80931149931125,3.9710443402421074e-08,0.0008783464679853457,1.5161806398518687e-07,3.790451312279232e-08,0.008662943630038474,48.099246264637785,206.38542988990133,48.099246264637785,158.28618362526356,6,92.25496965451984,False,4.290824616136124,30.718106379435806,2018.011336791018
solenoid,60,61.61144926070379,20,8,38,0.10071557879398711,0.003566102188880592,30.513665675596194,5.279274987001271e-08,0.0008784161581077856,1.2414347166368673e-07,3.1035865989471636e-08,0.007849006366855447,64.34584050516582,445.4974170898293,64.34584050516582,381.1515765846635,8,92.25496965451984,False,6.9234843090450235,25.147711319454736,3566.102188880592
solenoid,60,62.41717389105569,20,12,38,0.10071557879398711,0.007931171080293417,46.07424954293788,7.873056922207047e-08,0.000878410778498756,8.763836807217584e-08,2.1909591057983572e-08,0.0065998200818793065,97.15929721469509,1403.5019142251651,97.15929721469509,1306.3426170104701,12,92.25496965451984,False,14.445369145927593,17.753099263829178,7931.171080293417
pancake,60,66.04293472763922,30,1,38,0.10071557879398711,0.000159996412905848,5.939633366658738,9.755328638380366e-09,0.0007663191971767312,1.7628462150485757e-09,4.4071155337369066e-10,0.000935931839538594,12.525230673148771,1071.2476690263234,12.525230673148771,1058.7224383531745,30,92.25496965451984,False,85.52718085446787,0.4692132080367495,159.996412905848
solenoid,60,60.20143115758797,30,1,38,0.10071557879398711,0.00012253490229755751,5.654866776461628,9.895941813411254e-09,0.0008882805490715353,1.62961983514859e-07,4.074049255913909e-08,0.00864761415912886,11.924727744761581,11.924727744761581,11.924727744761581,0.0,1,92.25496965451984,False,1.0,32.28205767930062,122.53490229755751
solenoid,60,60.40286231517595,30,2,38,0.10071557879398711,0.0004887131264685105,11.328717992269729,1.9763295603946278e-08,0.0008882910537979927,2.530581985694238e-07,6.326454163755075e-08,0.011040106978639296,23.88948901808231,30.628013463306782,23.88948901808231,6.738524445224474,2,92.25496965451984,False,1.2820706813830964,50.12853901431607,488.71312646851044
solenoid,60,60.8057246303519,30,4,38,0.10071557879398711,0.0019436844852447337,22.73337374192535,3.9412836020662195e-08,0.0008882755865806924,2.667627409546349e-07,6.669067634336521e-08,0.011469144997157173,47.93911215040119,115.55020229622289,47.93911215040119,67.61109014582169,4,92.25496965451984,False,2.410353406915482,52.845125135197755,1943.6844852447337
solenoid,60,61.20858694552785,30,6,38,0.10071557879398711,0.0043488712684823915,34.213967248966874,5.8949805076029825e-08,0.0008882127867083366,2.2274858906033847e-07,5.568714106296873e-08,0.010508646918222496,72.14886939695668,309.578144834852,72.14886939695668,237.42927543789534,6,92.25496965451984,False,4.290824616136124,44.13225628624514,4348.871268482391
solenoid,60,61.61144926070379,30,8,38,0.10071557879398711,0.007689130731021077,45.770498513394294,7.837537076356843e-08,0.0008881041707293225,1.824077454672326e-07,4.560193220773543e-08,0.009517799420673318,96.51876075774874,668.246125634744,96.51876075774874,571.7273648769952,8,92.25496965451984,False,6.9234843090450235,36.148532240455964,7689.130731021077
solenoid,60,62.41717389105569,30,12,38,0.10071557879398711,0.017118479387946497,69.11137431440682,1.168968860505796e-07,0.0008877553004459114,1.288018570937676e-07,3.220046219970227e-08,0.008001981812634324,145.7389458220426,2105.2528713377474,145.7389458220426,1959.5139255157048,12,92.25496965451984,False,14.445369145927593,25.54528713295514,17118.479387946496
pancake,60,70.07155787939871,50,1,38,0.10071557879398711,0.00043521846141121714,10.215796266872465,1.5807058991590914e-08,0.0007528706088422086,9.753870244940477e-10,2.4384675600458946e-10,0.0006964427021385715,21.54260993123372,5083.299315438337,21.54260993123372,5061.756705507103,50,92.25496965451984,False,235.96487759211922,0.2689747418420965,435.21846141121716
solenoid,60,60.20143115758797,50,1,38,0.10071557879398711,0.00031311095652381785,9.42477796076938,1.6107243274951998e-08,0.0009044717553151908,2.590393386088172e-07,6.47598262645333e-08,0.011075480297874925,19.874546241269304,19.874546241269304,19.874546241269304,0.0,1,92.25496965451984,False,1.0,49.493813284205906,313.11095652381783
solenoid,60,60.40286231517595,50,2,38,0.10071557879398711,0.0012494241875792215,18.88119665378288,3.2170287637215016e-08,0.0009043216184936181,4.023118431591229e-07,1.0057794055793341e-07,0.01400903637347417,39.81581503013717,51.0466891055113,39.81581503013717,11.230874075374125,2,92.25496965451984,False,1.2820706813830964,76.89395566484433,1249.4241875792216
solenoid,60,60.8057246303519,50,4,38,0.10071557879398711,0.004974034983966687,37.888956236542256,6.416461636126326e-08,0.0009039910025534115,4.242210871360052e-07,1.0605524928856591e-07,0.014488089314089536,79.89852025066868,192.58367049370486,79.89852025066868,112.68515024303618,4,92.25496965451984,False,2.4103534069154815,81.14079311225487,4974.034983966687
solenoid,60,61.20858694552785,50,6,38,0.10071557879398711,0.011139783990392026,57.02327874827813,9.598464844285415e-08,0.0009036210045537267,3.543276325813794e-07,8.858189245183944e-08,0.013262386474307936,120.24811566159448,515.9635747247534,120.24811566159448,395.71545906315885,6,92.25496965451984,False,4.290824616136124,67.82777944249678,11139.783990392025
solenoid,60,61.61144926070379,50,8,38,0.10071557879398711,0.01971446282504915,76.28416418899049,1.276320282673921e-07,0.0009032128769035859,2.902382528661613e-07,7.25595526867618e-08,0.012009420759000584,160.86460126291456,1113.7435427245732,160.86460126291456,952.8789414616587,8,92.25496965451984,False,6.9234843090450235,55.60958084581223,19714.462825049148
solenoid,60,62.41717389105569,50,12,38,0.10071557879398711,0.04397037608206251,115.1856238573447,1.9041531967743233e-07,0.0009022870408056643,2.0505542462998254e-07,5.12638509015304e-08,0.010097488598181428,242.89824303673768,3508.7547855629123,242.89824303673768,3265.8565425261745,12,92.25496965451984,False,14.445369145927593,39.36924034799043,43970.37608206251
pancake,60,76.11449260703795,80,1,38,0.10071557879398711,0.0010886979159230672,17.104651600854904,2.429705785561164e-08,0.0007316829175309386,5.389115877956711e-10,1.347278969126146e-10,0.0005177121891190324,36.06951703233979,21737.538391755592,36.06951703233979,21701.46887472325,80,92.25496965451984,False,602.6567633901446,0.15734281007363854,1088.6979159230673
solenoid,60,60.20143115758797,80,1,38,0.10071557879398711,0.0007155870349099567,15.079644737231007,2.4733164932552914e-08,0.0009186950695682183,3.8173562419406545e-07,9.54338878332599e-08,0.013567425669741567,31.799273986030887,31.799273986030887,31.799273986030887,0.0,1,92.25496965451984,False,1.0,70.69604711304994,715.5870349099567
solenoid,60,60.40286231517595,80,2,38,0.10071557879398711,0.0028572097352857627,30.20991464605261,4.940438016989022e-08,0.0009183692169933325,5.930125121333373e-07,1.4825308407537062e-07,0.01706982257670408,63.705304048219496,81.6747025688181,63.705304048219496,17.96939852059861,2,92.25496965451984,False,1.2820706813830964,109.9017055688175,2857.2097352857627
solenoid,60,60.8057246303519,80,4,38,0.10071557879398711,0.011388549488344533,60.622329978467604,9.85619269746288e-08,0.0009176940223101998,6.256038856534133e-07,1.5640092249084477e-07,0.01761107072135408,127.83763240106987,308.13387278992775,127.83763240106987,180.29624038885788,4,92.25496965451984,False,2.410353406915482,116.1124646364958,11388.549488344534
solenoid,60,61.20858694552785,80,6,38,0.10071557879398711,0.025535976669899225,91.237245997245,1.4747456494814663e-07,0.0009169883347683797,5.227761066968486e-07,1.306939925123661e-07,0.01611515943899025,192.39698505855114,825.5417195596053,192.39698505855114,633.1447345010542,6,92.25496965451984,False,4.290824616136124,97.17696248130495,25535.976669899224
solenoid,60,61.61144926070379,80,8,38,0.10071557879398711,0.04524451032732514,122.05466270238477,1.9614420825774498e-07,0.0009162531197660488,4.28416613847942e-07,1.0710413051939225e-07,0.014593213900148701,257.3833620206633,1781.9896683593172,257.3833620206633,1524.606306338654,8,92.25496965451984,False,6.9234843090450235,79.76467191892348,45244.510327325144
solenoid,60,62.41717389105569,80,12,38,0.10071557879398711,0.10113938374064138,184.2969981717515,2.9276211340208625e-07,0.0009146978236773345,3.0295439340642255e-07,7.573858687893723e-08,0.012274097530421446,388.63718885878035,5614.007656900661,388.63718885878035,5225.3704680418805,12,92.25496965451984,False,14.445369145927593,56.597490485720634,101139.38374064138
pancake,60,84.1717389105569,120,1,38,0.10071557879398711,0.0024031046197747563,27.175732549000276,3.467186263736578e-08,0.0007027708802672861,3.072400369828495e-10,7.68100092339128e-11,0.00039090905101483043,57.30695783324136,77642.05944488943,57.30695783324136,77584.75248705619,120,92.25496965451984,False,1354.8452470784014,0.09723564615967947,2403.1046197747564
solenoid,60,60.20143115758797,120,1,38,0.10071557879398711,0.0014086168931708065,22.61946710584651,3.4836392340698106e-08,0.0009222733311613599,5.048686349048605e-07,1.2621712686468282e-07,0.015682793392975212,47.698910979046325,47.698910979046325,47.698910979046325,0.0,1,92.25496965451984,False,1.0,92.77571316569211,1408.6168931708066
solenoid,60,60.40286231517595,120,2,38,0.10071557879398711,0.005627970745257282,45.314871969078915,6.959726261361237e-08,0.0009218052270553079,7.845597148655512e-07,1.961398517746823e-07,0.01967375955339065,95.55795607232923,122.51205385322713,95.55795607232923,26.954097780897897,2,92.25496965451984,False,1.2820706813830964,144.3187914317446,5627.970745257282
solenoid,60,60.8057246303519,120,4,38,0.10071557879398711,0.02246097937571964,90.9334949677014,1.3889323308236387e-07,0.0009208516412474449,8.282319531067718e-07,2.0705790253071632e-07,0.020274320391582275,191.75644860160477,462.20080918489157,191.75644860160477,270.44436058328677,4,92.25496965451984,False,2.410353406915482,152.66794518086976,22460.97937571964
solenoid,60,61.20858694552785,120,6,38,0.10071557879398711,0.0504258125424524,136.8558689958675,2.078895111169957e-07,0.0009198754939821554,6.925567708679436e-07,1.731391327626518e-07,0.018552054936648802,288.59547758782674,1238.312579339408,288.59547758782674,949.7171017515814,6,92.25496965451984,False,4.290824616136124,127.93002742423407,50425.812542452404
solenoid,60,61.61144926070379,120,8,38,0.10071557879398711,0.08945329952019584,183.08199405357718,2.765877075409328e-07,0.0009188774977717523,5.679234704764751e-07,1.4198082730199953e-07,0.016803637516156926,386.07504303099495,2672.984502538976,386.07504303099495,2286.909459507981,8,92.25496965451984,False,6.9234843090450235,105.13559968083537,89453.29952019584
solenoid,60,62.41717389105569,120,12,38,0.10071557879398711,0.2004387210776829,276.44549725762727,4.130963476806144e-07,0.0009168187097374486,4.0212304195434606e-07,1.0053074027572398e-07,0.014141429516960588,582.9557832881704,8421.01148535099,582.9557832881704,7838.055702062819,12,92.25496965451984,False,14.445369145927593,74.77686198718399,200438.72107768292
pancake,60,100.28623151759484,200,1,38,0.10071557879398711,0.006594852328816273,50.355404740726875,5.28330021148006e-08,0.0006464362098045808,1.386620485162866e-10,3.466551212666825e-11,0.0002626140037344425,106.18720400450788,399460.16294124053,106.18720400450788,399353.97573723603,200,92.25496965451984,False,3761.848394880824,0.05186584683481029,6594.852328816273
solenoid,60,60.20143115758797,200,1,38,0.10071557879398711,0.003129653043082363,37.69911184307752,5.0397304085397295e-08,0.0008951217956490561,6.339834276710297e-07,1.58495806675904e-07,0.017646725649333093,79.49818496507721,79.49818496507721,79.49818496507721,0.0,1,92.25496965451984,False,1.0,123.6769746724612,3129.6530430823627
solenoid,60,60.40286231517595,200,2,38,0.10071557879398711,0.012515445052788728,75.52478661513152,1.0071751318010926e-07,0.0008945503064784281,9.858320341071172e-07,2.464578870437542e-07,0.022089210997743074,159.2632601205487,204.1867564220452,159.2632601205487,44.9234963014965,2,92.25496965451984,False,1.2820706813830964,192.56111867009776,12515.445052788727
solenoid,60,60.8057246303519,200,4,38,0.10071557879398711,0.05003755248628879,151.55582494616903,2.0112658539679412e-07,0.0008933967635909888,1.0420295100668585e-06,2.6050724178861557e-07,0.02275086553131028,319.5940810026747,770.3346819748194,319.5940810026747,450.7406009721447,4,92.25496965451984,False,2.4103534069154815,204.06403992034853,50037.55248628879
solenoid,60,61.20858694552785,200,6,38,0.10071557879398711,0.11253324934486383,228.09311499311252,3.0122712914007227e-07,0.000892229497106191,8.724280884913374e-07,2.1810692698153996e-07,0.020825682802891397,480.99246264637793,2063.8542988990134,480.99246264637793,1582.8618362526354,6,92.25496965451984,False,4.290824616136124,171.29776535824703,112533.24934486383
solenoid,60,61.61144926070379,200,8,38,0.10071557879398711,0.1999736979568023,305.13665675596195,4.010191106945474e-07,0.0008910489328268282,7.163173280713345e-07,1.7907926787904807e-07,0.0188731160277885,643.4584050516582,4454.974170898293,643.4584050516582,3811.5157658466346,8,92.25496965451984,False,6.9234843090450235,141.01897706078012,199973.69795680232
solenoid,60,62.41717389105569,200,12,38,0.10071557879398711,0.44959379292889196,460.7424954293788,5.996775097616596e-07,0.000888649563194703,5.084438773047e-07,1.2711093701178823e-07,0.015901776977763935,971.5929721469507,14035.01914225165,971.5929721469507,13063.426170104698,12,92.25496965451984,False,14.445369145927593,100.63688140708717,449593.79292889195
pancake,80,80.20143115758798,1,1,38,0.10071557879398711,2.469963908496395e-07,0.2516438196096247,2.593072756836963e-10,0.0005184326233193608,2.5144184233499e-09,6.286046050471874e-10,0.0006584546971950759,0.5306551252431672,0.5306551252431672,0.5306551252431672,0.0,1,92.25496965451984,False,1.0,1.4622718410584352,0.24699639084963948
solenoid,80,80.20143115758798,1,1,38,0.10071557879398711,2.0831280928918373e-07,0.25132741228718347,2.591864577990806e-10,0.0005642573724863517,2.5152384703662215e-09,6.288096168007525e-10,0.0006582913993543106,0.5299878997671815,0.5299878997671815,0.5299878997671815,0.0,1,92.25496965451984,False,1.0,1.2348093071540645,0.20831280928918375
pancake,80,80.40286231517595,2,1,38,0.10071557879398711,9.867588340685751e-07,0.5039204538641319,5.179938897408177e-10,0.0005181339490674211,3.908136574079995e-09,9.770341416108076e-10,0.001058763874755221,1.0626447014383058,1.3623856164411459,1.0626447014383058,0.29974091500284006,2,92.25496965451984,False,1.2820706813830964,2.275416201231293,0.9867588340685751
solenoid,80,80.20143115758798,2,1,38,0.10071557879398711,8.301407342613398e-07,0.5026548245743669,5.181245977521709e-10,0.0005650427046216243,5.025658563974124e-09,1.2564146378363757e-09,0.0011341043709406145,1.059975799534363,1.059975799534363,1.059975799534363,0.0,1,92.25496965451984,False,1.0,2.460399599072653,0.8301407342613398
solenoid,80,80.40286231517595,2,2,38,0.10071557879398711,3.311075461212365e-06,1.0065752784384987,1.0350114532537523e-09,0.0005651757769721794,7.811357175363679e-09,1.9528392862137573e-09,0.0016855622559149369,2.1226205009726686,2.7213495119997586,2.1226205009726686,0.59872901102709,2,92.25496965451984,False,1.2820706813830964,3.822386760156489,3.311075461212365
pancake,80,80.60429347276391,3,1,38,0.10071557879398711,2.2174748276073046e-06,0.7568299027635215,7.76062730964138e-10,0.0005178338094559582,4.273748532701594e-09,1.0684371308922827e-09,0.0012512916399863036,1.595968728585416,2.7964380265539557,1.595968728585416,1.2004692979685396,3,92.25496965451984,False,1.752188483688257,2.4911700390929394,2.2174748276073046
solenoid,80,80.20143115758798,3,1,38,0.10071557879398711,1.860870077626078e-06,0.7539822368615504,7.768144447973967e-10,0.0005658250755299281,7.531264227450303e-09,1.8828160497725827e-09,0.0015164228740367962,1.5899636993015445,1.5899636993015445,1.5899636993015445,0.0,1,92.25496965451984,False,1.0,3.6768737347420495,1.860870077626078
solenoid,80,80.40286231517595,3,2,38,0.10071557879398711,7.422360927222925e-06,1.509862917657748,1.551774996192923e-09,0.0005659533553050795,1.1705835739871803e-08,2.9264589178396276e-09,0.002162520609827529,3.183930751459003,4.082024267999638,3.183930751459003,0.898093516540635,2,92.25496965451984,False,1.2820706813830964,5.712370390360828,7.422360927222925
pancake,80,81.00715578793988,5,1,38,0.10071557879398711,6.144697994457472e-06,1.2645472444969483,1.2903585525594644e-09,0.0005172292264920004,3.804699422471061e-09,9.511748538082984e-10,0.0013026638795915722,2.6666201357355517,8.684023005150049,2.6666201357355517,6.017402869414497,5,92.25496965451984,False,3.2565654510647715,2.2229487492683093,6.144697994457473
solenoid,80,80.20143115758798,5,1,38,0.10071557879398711,5.130918871545585e-06,1.2566370614359172,1.2934257816389913e-09,0.0005673706463286375,1.2527591302670065e-08,3.131897806049948e-09,0.0021269072580041458,2.649939498835907,2.649939498835907,2.649939498835907,0.0,1,92.25496965451984,False,1.0,6.082877378934075,5.1309188715455845
solenoid,80,80.40286231517595,5,2,38,0.10071557879398711,2.0466251086168025e-05,2.5164381960962467,2.5837709679937417e-09,0.0005674894457148627,1.947171501214228e-08,4.86792870564211e-09,0.002905779675368466,5.306551252431672,6.803373779999397,5.306551252431672,1.4968225275677254,2,92.25496965451984,False,1.2820706813830964,9.450696983289266,20.466251086168025
solenoid,80,80.8057246303519,5,4,38,0.10071557879398711,8.141361080559541e-05,5.0455326850901425,5.155276359546382e-09,0.0005677097681642826,2.0564140825480243e-08,5.141035153509576e-09,0.003137535161806982,10.639791523902774,25.645657748509517,10.639791523902774,15.005866224606743,4,92.25496965451984,False,2.410353406915482,9.973165988458298,81.41361080559541
pancake,80,81.6114492607038,8,1,38,0.10071557879398711,1.5674420198384618e-05,2.0308693669337066,2.057240094096331e-09,0.0005163119310922245,2.8324201301678846e-09,7.081050315391455e-10,0.0011673892672248553,4.28260562860054,29.650552871443736,4.28260562860054,25.367947242843197,8,92.25496965451984,False,6.9234843090450235,1.660766447021292,15.674420198384619
solenoid,80,80.20143115758798,8,1,38,0.10071557879398711,1.2991275404256397e-05,2.0106192982974678,2.0663570045229745e-09,0.0005696425024965463,1.9983671436242373e-08,4.995917809142203e-09,0.002835917531885933,4.239903198137452,4.239903198137452,4.239903198137452,0.0,1,92.25496965451984,False,1.0,9.625996977643863,12.991275404256397
solenoid,80,80.40286231517595,8,2,38,0.10071557879398711,5.182271622376762e-05,4.026301113753995,4.127807802173039e-09,0.000569747338596381,3.10609782144899e-08,7.765244433024432e-09,0.0037615122002036022,8.490482003890675,10.885398047999034,8.490482003890675,2.39491604410836,2,92.25496965451984,False,1.2820706813830964,14.956353810835983,51.822716223767614
solenoid,80,80.8057246303519,8,4,38,0.10071557879398711,0.0002061714693198663,8.072852296144228,8.236080792881439e-09,0.0005699401323927233,3.280408133843719e-08,8.201020200095832e-09,0.003990938232984058,17.02366643824444,41.03305239761523,17.02366643824444,24.00938595937079,4,92.25496965451984,False,2.4103534069154815,15.785001006475186,206.1714693198663
solenoid,80,81.20858694552786,8,6,38,0.10071557879398711,0.0004614247111854879,12.1396535471707,1.2324997516466645e-08,0.0005701108937346275,2.7442333543813822e-08,6.86058329181825e-09,0.003677749950531886,25.59955330306129,109.8431934748642,25.59955330306129,84.24364017180291,6,92.25496965451984,False,4.290824616136124,13.197071543416477,461.42471118548787
solenoid,80,81.6114492607038,8,8,38,0.10071557879398711,0.0008160344987548915,16.226704866833412,1.639473416490389e-08,0.0005702601751482025,2.2513764686452497e-08,5.628441108254424e-09,0.003339250678667244,34.21814259834123,236.90877336428065,34.21814259834123,202.69063076593943,8,92.25496965451984,False,6.923484309045024,10.821245452240918,816.0344987548915
pancake,80,82.4171738910557,12,1,38,0.10071557879398711,3.510518681934052e-05,3.0614916018777394,3.0713496365742073e-09,0.0005150703351603511,2.0072026137495077e-09,5.018006529337692e-10,0.0009938461803909449,6.455935265748128,93.25836809594385,6.455935265748128,86.80243283019573,12,92.25496965451984,False,14.445369145927591,1.1825876783633549,35.10518681934052
solenoid,80,80.20143115758798,12,1,38,0.10071557879398711,2.8809611909448247e-05,3.0159289474462017,3.0930444648045143e-09,0.0005725855490492205,2.98500893048697e-08,7.46252221483895e-09,0.0035818006665472076,6.359854797206178,6.359854797206178,6.359854797206178,0.0,1,92.25496965451984,False,1.0,14.231152756389177,28.809611909448247
solenoid,80,80.40286231517595,12,2,38,0.10071557879398711,0.00011493137139766383,6.039451670630992,6.178776744134426e-09,0.0005726722414915567,4.63970043834836e-08,1.1599250826785657e-08,0.0046631237386417605,12.735723005836013,16.328097071998553,12.735723005836013,3.59237406616254,2,92.25496965451984,False,1.2820706813830964,22.1132658911677,114.93137139766384
solenoid,80,80.8057246303519,12,4,38,0.10071557879398711,0.0004573109122435678,12.109278444216343,1.2328437971208804e-08,0.0005728292630703328,4.900174358117173e-08,1.2250435595146581e-08,0.004897176232227832,25.535499657366657,61.54957859642284,25.535499657366657,36.01407893905618,4,92.25496965451984,False,2.410353406915482,23.341908020704743,457.31091224356777
solenoid,80,81.20858694552786,12,6,38,0.10071557879398711,0.0010236396776568358,18.20948032075605,1.84492479522635e-08,0.0005729649236651196,4.099335221619067e-08,1.0248337843990809e-08,0.004501760603773046,38.399329954591934,164.7647902122963,38.399329954591934,126.36546025770437,6,92.25496965451984,False,4.290824616136124,19.51787689048228,1023.6396776568358
solenoid,80,81.6114492607038,12,8,38,0.10071557879398711,0.0018105760337709346,24.340057300250116,2.4541467512817378e-08,0.000573079757978264,3.3631726517647554e-08,8.407931488025262e-09,0.004084171785636162,51.32721389751184,355.3631600464209,51.32721389751184,304.03594614890903,8,92.25496965451984,False,6.9234843090450235,16.006421053092506,1810.5760337709346
solenoid,80,82.4171738910557,12,12,38,0.10071557879398711,0.004033645128857565,36.69233656810133,3.664116178629449e-08,0.0005732490128266801,2.3835752740891652e-08,5.9589381142050245e-09,0.0034415957989493563,77.37514272043558,1117.7124993155242,77.37514272043558,1040.3373565950885,12,92.25496965451984,False,14.445369145927595,11.33750397509863,4033.645128857565
pancake,80,84.02862315175949,20,1,38,0.10071557879398711,9.666495103579061e-05,5.153111174720163,5.071420928994443e-09,0.0005125285526105008,1.2194101319310178e-09,3.0485253279688427e-10,0.0007778508092530714,10.866648185737935,418.53330831323575,10.866648185737935,407.66666012749783,20,92.25496965451984,False,38.51540062395182,0.7255859784673993,96.66495103579061
solenoid,80,80.20143115758798,20,1,38,0.10071557879398711,7.778727551833232e-05,5.026548245743669,5.1320828581769384e-09,0.0005781789856671479,4.9307374438956004e-08,1.2326843305836861e-08,0.004733899872534563,10.599757995343628,10.599757995343628,10.599757995343628,0.0,1,92.25496965451984,False,1.0,23.054859688165518,77.78727551833232
solenoid,80,80.40286231517595,20,2,38,0.10071557879398711,0.0003103648939852375,10.065752784384987,1.0252144793737592e-08,0.0005782309839622421,7.664179145625135e-08,1.916044712981735e-08,0.0060636783888800535,21.226205009726687,27.21349511999759,21.226205009726687,5.9872901102709015,2,92.25496965451984,False,1.2820706813830964,35.82928494031249,310.3648939852375
solenoid,80,80.8057246303519,20,4,38,0.10071557879398711,0.0012352912446863462,20.18213074036057,2.0456421639993104e-08,0.0005783195964491193,8.094797859548843e-08,2.023699382980024e-08,0.006314457875673754,42.5591660956111,102.58263099403807,42.5591660956111,60.02346489842697,4,92.25496965451984,False,2.410353406915482,37.83078930365864,1235.291244686346
solenoid,80,81.20858694552786,20,6,38,0.10071557879398711,0.002765834769208406,30.34913386792675,3.0613258577464064e-08,0.0005783881247663587,6.77214843615184e-08,1.6930370517104693e-08,0.005793133484677574,63.99888325765322,274.60798368716047,63.99888325765322,210.60910042950724,6,92.25496965451984,False,4.290824616136124,31.641928524143694,2765.834769208406
solenoid,80,81.6114492607038,20,8,38,0.10071557879398711,0.004893446093156263,40.56676216708353,4.072307819070748e-08,0.0005784370701192799,5.5562343105220145e-08,1.3890585390408303e-08,0.0052524698635951165,85.54535649585308,592.2719334107016,85.54535649585308,506.7265769148486,8,92.25496965451984,False,6.923484309045024,25.95634442521705,4893.4460931562635
solenoid,80,82.4171738910557,20,12,38,0.10071557879398711,0.010907535769478503,61.153894280168885,6.080332903043215e-08,0.0005784781487262399,3.938187296301057e-08,9.845468046886162e-09,0.004424571995980368,128.95857120072597,1862.8541655258737,128.95857120072597,1733.8955943251476,12,92.25496965451984,False,14.445369145927593,18.394909744579046,10907.535769478503
pancake,80,86.04293472763923,30,1,38,0.10071557879398711,0.00021530996677423208,7.824588958812614,7.520446686782847e-09,0.0005092540524044719,7.95272560217393e-10,1.9881813997529098e-10,0.0006287004901545681,16.50013992140263,1411.2104511818281,16.50013992140263,1394.7103112604254,30,92.25496965451984,False,85.52718085446787,0.4793163268427614,215.30996677423207
solenoid,80,80.20143115758798,30,1,38,0.10071557879398711,0.00016910615019275524,7.539822368615504,7.651337301647148e-09,0.0005846292905902389,7.30647655490496e-08,1.8266190719954934e-08,0.005847207858065959,15.899636993015443,15.899636993015443,15.899636993015443,0.0,1,92.25496965451984,False,1.0,33.41350745025126,169.10615019275522
solenoid,80,80.40286231517595,30,2,38,0.10071557879398711,0.0006748344235310321,15.09862917657748,1.5284978266268768e-08,0.0005846408206177133,1.1357286387225449e-07,2.8393214355714312e-08,0.007425426846774879,31.839307514590033,40.82024267999638,31.839307514590033,8.98093516540635,2,92.25496965451984,False,1.2820706813830964,51.93636118174055,674.8344235310321
solenoid,80,80.8057246303519,30,4,38,0.10071557879398711,0.0026868252563870473,30.273196110540855,3.0499482227207114e-08,0.0005846496302058391,1.1996107505978963e-07,2.9990266966115104e-08,0.007699333944140481,63.83874914341664,153.8739464910571,63.83874914341664,90.03519734764046,4,92.25496965451984,False,2.410353406915482,54.85600830700493,2686.8252563870474
solenoid,80,81.20858694552786,30,6,38,0.10071557879398711,0.006017815844127295,45.52370080189013,4.564412915945884e-08,0.0005846398343616876,1.0036584404864384e-07,2.5091459752998202e-08,0.007056771562571571,95.99832488647985,411.91197553074085,95.99832488647985,315.913650644261,6,92.25496965451984,False,4.290824616136124,45.89700511184982,6017.815844127295
solenoid,80,81.6114492607038,30,8,38,0.10071557879398711,0.010650434719693286,60.850143250625294,6.071952872666655e-08,0.0005846118961254121,8.235024220353472e-08,2.0587559703188426e-08,0.0063962845147111525,128.3180347437796,888.4079001160524,128.3180347437796,760.0898653722727,8,92.25496965451984,False,6.923484309045024,37.66212284757409,10650.434719693287
